intl_class_cd,class_id,serial_no
041,5547796,78355817
009,5547814,78355835
016,5547815,78355835
041,5547816,78355835
009,5547836,78355854
016,5547837,78355854
041,5547838,78355854
009,5547859,78355873
016,5547860,78355873
041,5547861,78355873
009,5547876,78355887
016,5547877,78355887
041,5547878,78355887
009,5547891,78355898
016,5547892,78355898
041,5547893,78355898
009,5547907,78355909
016,5547908,78355909
041,5547909,78355909
009,5547919,78355920
016,5547920,78355920
041,5547921,78355920
042,5550441,78358495
009,5552197,78360048
030,5554537,78362172
035,5555842,78363296
003,5557596,78364925
034,5558019,78365301
029,5559612,78366697
032,5559613,78366697
029,5559621,78366703
032,5559622,78366703
028,5562676,78369484
009,5562764,78369572
007,5566201,78372626
009,5566202,78372626
011,5566203,78372626
030,5566989,78373316
012,5567937,78374147
006,5567971,78374181
009,5568669,78374808
010,5568670,78374808
009,5568681,78374818
010,5568682,78374818
035,5568957,78375065
036,5568958,78375065
042,5568959,78375065
039,5571523,78377343
016,5572693,78378359
041,5572714,78378378
016,5572733,78378393
041,5573770,78379354
043,5574032,78379581
016,5574057,78379601
003,5578193,78383262
028,5578390,78383441
041,5578391,78383441
029,5579451,78384418
A,5580545,78385417
032,5581011,78385854
043,5581012,78385854
016,5581296,78386111
021,5581297,78386111
025,5581298,78386111
028,5581299,78386111
007,5581467,78386269
037,5581468,78386269
025,5584937,78389211
029,5585643,78389726
014,5586430,78390416
016,5586431,78390416
041,5586432,78390416
041,5588301,78392007
003,5588731,78392397
003,5588901,78392546
003,5589235,78392810
003,5589534,78393063
031,5593171,78396257
020,5594611,78397520
025,5594612,78397520
009,5597696,78400214
037,5597697,78400214
041,5597698,78400214
042,5597699,78400214
045,5597700,78400214
014,5597718,78400234
009,5600974,78403118
016,5602107,78404170
032,5602347,78404385
032,5602380,78404421
036,5602596,78404616
003,5603781,78405639
009,5604481,78406254
003,5604506,78406275
014,5604900,78406612
018,5604901,78406612
030,5606412,78407959
029,5606414,78407961
028,5606415,78407962
018,5606416,78407963
025,5606417,78407964
021,5606421,78407968
020,5606423,78407970
024,5606428,78407974
016,5606434,78407981
014,5606435,78407982
003,5606436,78407984
032,5606437,78407985
009,5606438,78407986
041,5606439,78407987
009,5606663,78408166
029,5608933,78410123
041,5610160,78411168
009,5610778,78411705
016,5611384,78412253
016,5611929,78412740
035,5611944,78412751
016,5611959,78412765
035,5611973,78412777
009,5612401,78413173
028,5612679,78413432
005,5613449,78414155
028,5616237,78416570
029,5616728,78417011
009,5618019,78418135
010,5618020,78418135
028,5619352,78419274
028,5619354,78419276
035,5619356,78419278
035,5619357,78419279
035,5619961,78419867
021,5620142,78420021
021,5620145,78420024
035,5620460,78420290
028,5620463,78420293
003,5620791,78420588
005,5620792,78420588
044,5620793,78420588
028,5621009,78420771
041,5621010,78420771
041,5621194,78420933
004,5621197,78420936
041,5621205,78420944
004,5621256,78420991
003,5621268,78421001
005,5621283,78421008
011,5621287,78421011
040,5621988,78421627
003,5622625,78422173
005,5622626,78422173
044,5622627,78422173
043,5623987,78423359
025,5625715,78424891
033,5628539,78427416
009,5631301,78429864
042,5631524,78430059
009,5631737,78430230
030,5633088,78431384
025,5635013,78433045
036,5635265,78433265
016,5638052,78435728
025,5638067,78435740
028,5638068,78435741
041,5638069,78435742
016,5638078,78435748
025,5638081,78435751
028,5638087,78435756
041,5638089,78435758
016,5638093,78435762
025,5638096,78435765
028,5638099,78435768
041,5638101,78435770
016,5638105,78435773
025,5638108,78435775
028,5638109,78435776
041,5638111,78435778
042,5638665,78436272
009,5638929,78436496
019,5639228,78436781
028,5639917,78437375
003,5642079,78439272
008,5642195,78439375
040,5642945,78440058
009,5642952,78440064
035,5642958,78440068
029,5643055,78440160
016,5647190,78443784
025,5647196,78443790
028,5647204,78443798
041,5647211,78443805
009,5647218,78443810
036,5648722,78445110
032,5652566,78448528
009,5652881,78448773
016,5652882,78448774
025,5652883,78448775
028,5652884,78448776
041,5652885,78448777
038,5654178,78449921
042,5654179,78449921
016,5655312,78450896
025,5655315,78450899
028,5655321,78450905
004,5661381,78456211
036,5661784,78456577
032,5661856,78456636
009,5663105,78457717
016,5663108,78457719
025,5663109,78457720
028,5663110,78457721
038,5663114,78457724
041,5663117,78457726
009,5663118,78457727
028,5663122,78457730
009,5663123,78457731
028,5663124,78457732
009,5663464,78458041
009,5663469,78458043
009,5663470,78458044
009,5663476,78458047
009,5663478,78458049
032,5663590,78458150
033,5665030,78459371
030,5668577,78462443
007,5669757,78463495
042,5671608,78465046
035,5671983,78465359
030,5673061,78466333
032,5673351,78466604
005,5674886,78467948
014,5677246,78470001
021,5677247,78470001
014,5677384,78470126
021,5677385,78470126
030,5678424,78471038
030,5678804,78471353
041,5680868,78473182
036,5682260,78474328
036,5682285,78474350
030,5682628,78474650
012,5683710,78475603
025,5684204,78476059
033,5685794,78477419
009,5687241,78478675
033,5687396,78478815
007,5689478,78480668
003,5690174,78481246
012,5690512,78481538
035,5692734,78483546
001,5693415,78484132
037,5693925,78484590
044,5693926,78484590
043,5695102,78485586
033,5696220,78486559
009,5698231,78488247
009,5699683,78489473
035,5699684,78489473
009,5701219,78490807
037,5701303,78490869
037,5701322,78490882
031,5702147,78491599
043,5704213,78493337
041,5705297,78494262
028,5705336,78494300
025,5705363,78494325
021,5705366,78494328
018,5705368,78494330
016,5705371,78494333
041,5705372,78494334
009,5705388,78494350
041,5705684,78494605
044,5706768,78495516
004,5713058,78501008
035,5713155,78501108
036,5713156,78501108
029,5713795,78501630
041,5715395,78503003
035,5716544,78503998
028,5719567,78506560
028,5719571,78506563
025,5721874,78508537
025,5721995,78508634
041,5722629,78509187
035,5723421,78509883
033,5726484,78512566
009,5728244,78514158
005,5729881,78515604
004,5730512,78516185
030,5731019,78516652
014,5731214,78516836
014,5731220,78516841
031,5732652,78518020
006,5733376,78518647
009,5733377,78518647
014,5733378,78518647
016,5733379,78518647
021,5733380,78518647
025,5733381,78518647
026,5733382,78518647
028,5733383,78518647
034,5733384,78518647
041,5733385,78518647
006,5733401,78518662
009,5733402,78518662
014,5733403,78518662
016,5733404,78518662
021,5733405,78518662
025,5733406,78518662
026,5733407,78518662
028,5733408,78518662
034,5733409,78518662
041,5733410,78518662
028,5733416,78518668
029,5735403,78520286
030,5735404,78520286
032,5735405,78520286
041,5738376,78522857
030,5739602,78523925
014,5740078,78524336
018,5740079,78524336
025,5740080,78524337
035,5740081,78524338
030,5740780,78524896
014,5740881,78524982
009,5742230,78526124
038,5742231,78526124
020,5742425,78526292
041,5743890,78527542
028,5745133,78528586
009,5745292,78528705
028,5745755,78529108
016,5746788,78529953
028,5746789,78529953
016,5746798,78529957
028,5746799,78529957
017,5746935,78530067
031,5747209,78530307
009,5747432,78530507
016,5747433,78530507
041,5747434,78530507
030,5751235,78533759
030,5751268,78533787
030,5751953,78534353
025,5754191,78536219
025,5754365,78536382
016,5755831,78537572
034,5756385,78538055
029,5758156,78539596
016,5759269,78540967
029,5759438,78541115
043,5759439,78541115
005,5760609,78542149
009,5760636,78542177
016,5762124,78543492
005,5763086,78544349
038,5763207,78544443
041,5764657,78545734
028,5764658,78545735
028,5764665,78545740
003,5764854,78545901
016,5764855,78545901
025,5764856,78545901
028,5764857,78545901
035,5765406,78546412
009,5766986,78547796
016,5766987,78547797
018,5766992,78547801
021,5766994,78547803
025,5766996,78547805
028,5766998,78547807
041,5767002,78547811
040,5768109,78548796
003,5768420,78549065
016,5768421,78549065
025,5768422,78549065
028,5768423,78549065
036,5769478,78549972
003,5769766,78550227
008,5772516,78552631
025,5772690,78552794
003,5773320,78553375
025,5774315,78554243
035,5776502,78556218
033,5776618,78556309
030,5777991,78557553
016,5779059,78558471
003,5779963,78559310
035,5782671,78561610
009,5783295,78562124
009,5785598,78564071
041,5785599,78564071
036,5786760,78565103
037,5786761,78565103
012,5786774,78565112
043,5787475,78565736
009,5787502,78565760
016,5787503,78565760
041,5787504,78565760
043,5787505,78565760
003,5788296,78566444
009,5788297,78566444
014,5788298,78566444
016,5788299,78566444
025,5788300,78566444
028,5788301,78566444
041,5788302,78566444
033,5789562,78567509
009,5789740,78567660
009,5790162,78568006
030,5791791,78569419
030,5792203,78569771
009,5793292,78570682
042,5793716,78571029
003,5795162,78572327
036,5795266,78572428
006,5796143,78573233
009,5796144,78573233
037,5796145,78573233
040,5796146,78573233
045,5796147,78573233
041,5796946,78573890
041,5799369,78575960
016,5802651,78578755
041,5802652,78578755
030,5803383,78579394
010,5803389,78579400
044,5803390,78579400
009,5805822,78581563
029,5806739,78582328
032,5806740,78582328
009,5807708,78583146
035,5807782,78583220
030,5808568,78583879
009,5808891,78584166
016,5808895,78584170
030,5808937,78584202
041,5809003,78584251
029,5809198,78584422
029,5809225,78584444
029,5809265,78584480
003,5809605,78584762
032,5809823,78584959
035,5810553,78585605
009,5810709,78585725
030,5812045,78586883
032,5812046,78586883
032,5813206,78587909
012,5813499,78588123
025,5814367,78588872
025,5814369,78588875
009,5816444,78590673
038,5816445,78590673
044,5816751,78590937
029,5819643,78593431
031,5819644,78593431
043,5822244,78595630
041,5822818,78596134
041,5822931,78596235
003,5824066,78597180
041,5824169,78597280
038,5828395,78600907
038,5828463,78600967
035,5829532,78601894
028,5830842,78603008
041,5830843,78603008
009,5831379,78603469
003,5831893,78603916
003,5831894,78603917
003,5832147,78604125
043,5832358,78604303
035,5832362,78604307
037,5838404,78609536
037,5838679,78609771
031,5840816,78611643
009,5841550,78612251
014,5841552,78612253
003,5841603,78612293
016,5841606,78612296
020,5841607,78612297
018,5841610,78612300
021,5841613,78612303
024,5841614,78612304
025,5841616,78612306
028,5841618,78612308
025,5842658,78613193
036,5843165,78613619
041,5843166,78613619
025,5844045,78614391
003,5845253,78615423
043,5845297,78615483
005,5845435,78615641
029,5846434,78616501
003,5847092,78617056
028,5847110,78617074
005,5850166,78619821
014,5858319,78626988
020,5858320,78626988
041,5858794,78627390
009,5859401,78627912
036,5859633,78628123
005,5860530,78628892
010,5861538,78629790
035,5861539,78629790
020,5863991,78631868
003,5865741,78633379
033,5869168,78636395
025,5869214,78636430
026,5869215,78636430
031,5869865,78636977
003,5870074,78637155
004,5870075,78637155
035,5870185,78637246
003,5872198,78638983
009,5872199,78638984
014,5872201,78638986
016,5872203,78638988
018,5872204,78638989
021,5872205,78638990
024,5872208,78638993
020,5872211,78638995
025,5872212,78638996
028,5872214,78639000
029,5872219,78639005
030,5872220,78639006
032,5872227,78639011
032,5874437,78640960
028,5875251,78641685
009,5875314,78641746
025,5876727,78642974
003,5879174,78645062
009,5880229,78645937
025,5880230,78645937
025,5886099,78650826
035,5886100,78650826
032,5888218,78652677
028,5890263,78654396
029,5890638,78654682
029,5891083,78655066
029,5891654,78655568
009,5892690,78656481
009,5895337,78658791
028,5895338,78658791
041,5895339,78658791
034,5895658,78659081
041,5895964,78659328
009,5897043,78660132
007,5897409,78660454
030,5898167,78661104
001,5898182,78661117
043,5898737,78661607
041,5899170,78661986
033,5899322,78662135
031,5899427,78662230
035,5900032,78662723
014,5900873,78663506
035,5902235,78664671
014,5904108,78666253
016,5904109,78666253
028,5904110,78666253
041,5904111,78666253
043,5904276,78666395
009,5905124,78667102
029,5906147,78667965
041,5909420,78670888
003,5910044,78671407
006,5911681,78672870
018,5911682,78672870
020,5911683,78672870
025,5911684,78672870
028,5911685,78672870
029,5912202,78673307
035,5912288,78673383
035,5912318,78673409
035,5912502,78673567
028,5914092,78674899
021,5915324,78675952
016,5916810,78677304
025,5916811,78677304
028,5916812,78677304
025,5917012,78677477
030,5917274,78677723
038,5917294,78677742
018,5917866,78678250
025,5917867,78678250
016,5918027,78678394
018,5922383,78682092
041,5922509,78682225
025,5922544,78682248
035,5924435,78683900
043,5924553,78684004
008,5924610,78684052
016,5924933,78684347
021,5925111,78684503
009,5925291,78684655
028,5925306,78684665
018,5925926,78685198
031,5925998,78685251
035,5926701,78685847
009,5927064,78686133
009,5927065,78686134
009,5927066,78686136
009,5927067,78686137
009,5927070,78686140
016,5927750,78686747
041,5933433,78691618
003,5933882,78691971
020,5933918,78691998
029,5934329,78692366
030,5935717,78693510
003,5936156,78693878
009,5937225,78694780
028,5937226,78694780
041,5937227,78694780
009,5937965,78695443
021,5937966,78695443
025,5937967,78695443
041,5937968,78695443
009,5937994,78695464
021,5937995,78695464
025,5937996,78695464
041,5937997,78695464
041,5938039,78695497
042,5944381,78700942
009,5944753,78701278
003,5945111,78701597
005,5945112,78701597
011,5945113,78701597
035,5945128,78701611
025,5945578,78701976
031,5946080,78702432
A,5946187,78702515
A,5946194,78702523
018,5946415,78702708
030,5948068,78704107
021,5949079,78704930
024,5949080,78704930
003,5951676,78707076
032,5951804,78707182
029,5952029,78707376
029,5952038,78707384
029,5952781,78708021
007,5952805,78708040
005,5954650,78709517
021,5955034,78709870
028,5955075,78709898
044,5959742,78713937
041,5959834,78714015
041,5960267,78714406
